Date,AdjClose,LogReturn
19/02/2001,5584.75,-0.001856887
20/02/2001,5548.740234,-0.006468752
21/02/2001,5474.370117,-0.013493695
22/02/2001,5452.47998,-0.004006675
23/02/2001,5322.839844,-0.024063581
26/02/2001,5415.100098,0.017184399
27/02/2001,5437.759766,0.004175803
28/02/2001,5367.47998,-0.013008647
01/03/2001,5341.339844,-0.004881992
02/03/2001,5291.919922,-0.009295414
05/03/2001,5368.830078,0.014428908
06/03/2001,5457.279785,0.016340436
07/03/2001,5483.680176,0.004825983
08/03/2001,5438.660156,-0.008243705
09/03/2001,5368.890137,-0.012911527
12/03/2001,5242.399902,-0.023841819
13/03/2001,5186.870117,-0.010648935
14/03/2001,5115.5,-0.013855309
15/03/2001,5177.660156,0.012078101
16/03/2001,5104.77002,-0.014177846
19/03/2001,5048.600098,-0.011064404
20/03/2001,5138.399902,0.017630731
21/03/2001,5023.759766,-0.022563117
22/03/2001,4824.819824,-0.040405219
23/03/2001,4951.129883,0.025842418
26/03/2001,5124.799805,0.034475652
27/03/2001,5235.600098,0.021390008
28/03/2001,5150.430176,-0.016401229
29/03/2001,5157.919922,0.001453142
30/03/2001,5180.450195,0.00435858
02/04/2001,5210.47998,0.005780016
03/04/2001,5004,-0.040434386
04/04/2001,5071.819824,0.0134621
05/04/2001,5158.560059,0.016957789
06/04/2001,5139.709961,-0.003660832
09/04/2001,5183.220215,0.008429876
10/04/2001,5331.22998,0.028155451
11/04/2001,5361.529785,0.005667365
12/04/2001,5372.709961,0.002083087
17/04/2001,5340.97998,-0.005923276
18/04/2001,5505.080078,0.030262163
19/04/2001,5480.049805,-0.004557127
20/04/2001,5449.339844,-0.005619718
23/04/2001,5396.850098,-0.009679004
24/04/2001,5424.430176,0.005097389
25/04/2001,5407.839844,-0.003063134
26/04/2001,5481.72998,0.013571017
27/04/2001,5575.970215,0.017045591
30/04/2001,5640.029785,0.011423015
02/05/2001,5572.910156,-0.011971959
03/05/2001,5457.069824,-0.021005404
04/05/2001,5455.549805,-0.00027858
07/05/2001,5498.52002,0.007845565
08/05/2001,5516.930176,0.003342609
09/05/2001,5492.080078,-0.004514509
10/05/2001,5606.459961,0.020612429
11/05/2001,5567.25,-0.007018282
14/05/2001,5487.720215,-0.014388308
15/05/2001,5544.129883,0.010226781
16/05/2001,5522.689941,-0.003874639
17/05/2001,5592.649902,0.012588168
18/05/2001,5638.240234,0.008118783
21/05/2001,5652.040039,0.002444547
22/05/2001,5693.470215,0.007303393
23/05/2001,5630.740234,-0.011079028
24/05/2001,5656.470215,0.004559147
25/05/2001,5581.939941,-0.013263685
28/05/2001,5606.319824,0.004358126
29/05/2001,5542.27002,-0.011490334
30/05/2001,5444.27002,-0.017840485
31/05/2001,5454.189941,0.001820427
01/06/2001,5432.709961,-0.003946028
05/06/2001,5516.27002,0.015263829
06/06/2001,5496.490234,-0.003592161
07/06/2001,5453.390137,-0.007872291
08/06/2001,5439.930176,-0.002471233
11/06/2001,5418.470215,-0.003952698
12/06/2001,5311.939941,-0.019856422
13/06/2001,5353.629883,0.007817708
14/06/2001,5297.069824,-0.010621009
15/06/2001,5243.839844,-0.01009978
18/06/2001,5160.279785,-0.016063225
19/06/2001,5199.410156,0.007554388
20/06/2001,5170.490234,-0.005577681
21/06/2001,5134.970215,-0.006893464
22/06/2001,5183.669922,0.009439242
25/06/2001,5213.459961,0.005730451
26/06/2001,5090.72998,-0.0238225
27/06/2001,5057.720215,-0.006505404
28/06/2001,5133.560059,0.014883556
29/06/2001,5225.330078,0.017718582
02/07/2001,5296.509766,0.0135301
03/07/2001,5205.779785,-0.017278563
04/07/2001,5175.129883,-0.005905069
05/07/2001,5123.830078,-0.009962215
06/07/2001,4999.359863,-0.024592345
09/07/2001,5027.370117,0.005587131
10/07/2001,4973.399902,-0.010793317
11/07/2001,4914.680176,-0.011877011
12/07/2001,4961.430176,0.009467361
13/07/2001,5025.240234,0.01277922
16/07/2001,5022.759766,-0.000493724
17/07/2001,4978.540039,-0.008842854
18/07/2001,4867.5,-0.022556225
19/07/2001,4930.390137,0.012837662
20/07/2001,4880.700195,-0.010129428
23/07/2001,4911.919922,0.006376196
24/07/2001,4855.600098,-0.01153219
25/07/2001,4773.169922,-0.01712206
26/07/2001,4842.120117,0.014342028
27/07/2001,4967.149902,0.02549355
30/07/2001,5033.709961,0.013311064
31/07/2001,5085.509766,0.010237994
01/08/2001,5111.580078,0.005113296
02/08/2001,5088.700195,-0.004486136
03/08/2001,5031.290039,-0.011346013
06/08/2001,5066.25,0.006924479
07/08/2001,5051.620117,-0.002891892
08/08/2001,4986.22998,-0.013028898
09/08/2001,4888.299805,-0.019835554
10/08/2001,4846.02002,-0.008686801
13/08/2001,4920.350098,0.015221933
14/08/2001,4962.640137,0.008558199
15/08/2001,4933.970215,-0.005793903
16/08/2001,4882.620117,-0.010461996
17/08/2001,4777.370117,-0.021791775
20/08/2001,4791.430176,0.002938732
21/08/2001,4834.870117,0.009025323
22/08/2001,4812.140137,-0.004712345
23/08/2001,4809.5,-0.000548791
24/08/2001,4916.560059,0.022015982
27/08/2001,4905.790039,-0.002192963
28/08/2001,4815.720215,-0.018530537
29/08/2001,4834.890137,0.003972795
30/08/2001,4703.870117,-0.027472807
31/08/2001,4689.339844,-0.003093785
03/09/2001,4629.799805,-0.012778186
04/09/2001,4673.97998,0.009497325
05/09/2001,4571.560059,-0.022156437
06/09/2001,4480.75,-0.020064073
07/09/2001,4413.509766,-0.015120205
10/09/2001,4383.740234,-0.006767943
11/09/2001,4059.75,-0.076780899
12/09/2001,4114.259766,0.013337536
13/09/2001,4113.870117,-9.47E-05
14/09/2001,3909.48999,-0.050957292
17/09/2001,4015.459961,0.026744973
18/09/2001,3970.179932,-0.011340485
19/09/2001,3888.929932,-0.020677379
20/09/2001,3738.179932,-0.039535194
21/09/2001,3652.870117,-0.023085652
24/09/2001,3861.189941,0.055462219
25/09/2001,3902.850098,0.01073167
26/09/2001,3975.530029,0.018450999
27/09/2001,4013.22998,0.009438319
28/09/2001,4079.02002,0.01626037
01/10/2001,4004.570068,-0.018420542
02/10/2001,4044.659912,0.009961245
03/10/2001,4024.25,-0.005058913
04/10/2001,4195.799805,0.04174542
05/10/2001,4164.759766,-0.007425384
08/10/2001,4172.209961,0.001787267
09/10/2001,4176.970215,0.001140293
10/10/2001,4319.379883,0.033525692
11/10/2001,4330.680176,0.002612768
12/10/2001,4336.879883,0.001430554
15/10/2001,4213.910156,-0.028764174
16/10/2001,4308.490234,0.022196554
17/10/2001,4411.509766,0.023629432
18/10/2001,4338.089844,-0.016782858
19/10/2001,4264.890137,-0.017017702
22/10/2001,4341.290039,0.017755127
23/10/2001,4455.759766,0.026026041
24/10/2001,4486.350098,0.006841887
25/10/2001,4378.450195,-0.02434465
26/10/2001,4478.629883,0.022622345
29/10/2001,4383.240234,-0.021528939
30/10/2001,4251.930176,-0.030415192
31/10/2001,4341.290039,0.020798509
01/11/2001,4366.939941,0.005890974
02/11/2001,4369.399902,0.000563156
05/11/2001,4485.339844,0.026188588
06/11/2001,4461.689941,-0.005286661
07/11/2001,4493.27002,0.007053121
08/11/2001,4573.040039,0.017597474
09/11/2001,4514.279785,-0.012932542
12/11/2001,4376.580078,-0.030978043
13/11/2001,4565.680176,0.042299886
14/11/2001,4575.089844,0.002058836
15/11/2001,4577.279785,0.000478552
16/11/2001,4587.299805,0.002186685
19/11/2001,4660.490234,0.01582907
20/11/2001,4593.52002,-0.014474024
21/11/2001,4557.029785,-0.007975571
22/11/2001,4599.799805,0.009341733
23/11/2001,4573.819824,-0.005664078
26/11/2001,4564.379883,-0.00206604
27/11/2001,4485.819824,-0.017361392
28/11/2001,4445.5,-0.009028923
29/11/2001,4445.870117,8.33E-05
30/11/2001,4476.060059,0.006767607
03/12/2001,4463.839844,-0.002733861
04/12/2001,4529.240234,0.01454486
05/12/2001,4677.549805,0.03222022
06/12/2001,4679.379883,0.000391171
07/12/2001,4642.939941,-0.007817824
10/12/2001,4556.290039,-0.018839069
11/12/2001,4551.939941,-0.000955202
12/12/2001,4510.680176,-0.009105546
13/12/2001,4410.660156,-0.022423584
14/12/2001,4340.02002,-0.016145413
17/12/2001,4485.169922,0.032897421
18/12/2001,4480.100098,-0.001130992
19/12/2001,4467.919922,-0.002722431
20/12/2001,4426.720215,-0.009264006
21/12/2001,4499.339844,0.016271733
24/12/2001,4502.100098,0.000613292
27/12/2001,4591.160156,0.019588773
28/12/2001,4624.580078,0.007252823
02/01/2002,4580.439941,-0.009590522
03/01/2002,4681.200195,0.021759478
04/01/2002,4682.790039,0.000339565
07/01/2002,4615.540039,-0.014465215
08/01/2002,4568.089844,-0.010333739
09/01/2002,4587.009766,0.004133204
10/01/2002,4515.52002,-0.015707988
11/01/2002,4554.689941,0.008637102
14/01/2002,4453.970215,-0.022361577
15/01/2002,4518.419922,0.014366476
16/01/2002,4425.5,-0.020779091
17/01/2002,4475.640137,0.011266122
18/01/2002,4448.850098,-0.006003731
21/01/2002,4423.799805,-0.005646647
22/01/2002,4446.720215,0.005167783
23/01/2002,4450.810059,0.000919321
24/01/2002,4508.069824,0.01278297
25/01/2002,4484.310059,-0.005284434
28/01/2002,4533.129883,0.010827974
29/01/2002,4476.100098,-0.012660471
30/01/2002,4407.27002,-0.015496699
31/01/2002,4461.870117,0.012312532
01/02/2002,4455.560059,-0.001415219
04/02/2002,4397.540039,-0.013107465
05/02/2002,4307.75,-0.020629577
06/02/2002,4273.810059,-0.007910011
07/02/2002,4295.649902,0.005097145
08/02/2002,4299.040039,0.000788891
11/02/2002,4353.209961,0.012521744
12/02/2002,4337.950195,-0.003511564
13/02/2002,4364.450195,0.006090292
14/02/2002,4429.310059,0.014751605
15/02/2002,4377,-0.011880271
18/02/2002,4347.049805,-0.006866149
19/02/2002,4256.359863,-0.021083106
20/02/2002,4238.990234,-0.004089214
21/02/2002,4287.220215,0.011313466
22/02/2002,4245.200195,-0.009849575
25/02/2002,4305.439941,0.014090347
26/02/2002,4340.859863,0.008193128
27/02/2002,4424.709961,0.019132277
28/02/2002,4462.990234,0.008614267
01/03/2002,4486.419922,0.005236041
04/03/2002,4607.439941,0.026617337
05/03/2002,4580.75,-0.005809635
06/03/2002,4588.140137,0.001612003
07/03/2002,4616.5,0.006162099
08/03/2002,4629.109863,0.002727753
11/03/2002,4586.75,-0.009192883
12/03/2002,4550.649902,-0.007901654
13/03/2002,4523.77002,-0.005924337
14/03/2002,4546.839844,0.005086731
15/03/2002,4588.330078,0.009083689
18/03/2002,4625.810059,0.008135363
19/03/2002,4644.930176,0.004124837
20/03/2002,4603.799805,-0.008894333
21/03/2002,4579.899902,-0.005204865
22/03/2002,4601.569824,0.004720369
25/03/2002,4588.359863,-0.002874879
26/03/2002,4628.069824,0.008617265
27/03/2002,4623.200195,-0.001052748
28/03/2002,4688.02002,0.013923174
02/04/2002,4627.330078,-0.013030278
03/04/2002,4632.259766,0.001064775
04/04/2002,4538.310059,-0.02049011
05/04/2002,4515.700195,-0.004994452
08/04/2002,4431.879883,-0.01873641
09/04/2002,4463.910156,0.007201252
10/04/2002,4521.830078,0.012891698
11/04/2002,4441.540039,-0.017915624
12/04/2002,4468.290039,0.006004622
15/04/2002,4502.490234,0.007624835
16/04/2002,4598.740234,0.021151775
17/04/2002,4597.299805,-0.000313272
18/04/2002,4588.830078,-0.001844026
19/04/2002,4606.419922,0.003825859
22/04/2002,4559.459961,-0.010246779
23/04/2002,4562.549805,0.000677448
24/04/2002,4528,-0.007601294
25/04/2002,4455.990234,-0.01603103
26/04/2002,4453.080078,-0.000653302
29/04/2002,4430.379883,-0.005110676
30/04/2002,4462.740234,0.007277647
02/05/2002,4421.560059,-0.009270391
03/05/2002,4354.919922,-0.015186366
06/05/2002,4367.259766,0.002829534
07/05/2002,4296.399902,-0.016358316
08/05/2002,4404.02002,0.024740325
09/05/2002,4386.859863,-0.003904087
10/05/2002,4329.839844,-0.013083124
13/05/2002,4375.390137,0.010465136
14/05/2002,4447.120117,0.016261032
15/05/2002,4471.27002,0.005415767
16/05/2002,4466.359863,-0.00109876
17/05/2002,4442.939941,-0.005257422
20/05/2002,4400.75,-0.009541325
21/05/2002,4399.200195,-0.00035223
22/05/2002,4326.290039,-0.01671238
23/05/2002,4341.589844,0.003530234
24/05/2002,4337.430176,-0.000958557
27/05/2002,4360.709961,0.005352832
28/05/2002,4339.569824,-0.004859655
29/05/2002,4334.850098,-0.001088194
30/05/2002,4260.140137,-0.017384974
31/05/2002,4274.640137,0.003397865
03/06/2002,4227.149902,-0.011171936
04/06/2002,4065.879883,-0.038897811
05/06/2002,4079.51001,0.003346713
06/06/2002,4098.180176,0.00456613
07/06/2002,4020.27002,-0.019193946
10/06/2002,4024.939941,0.00116092
11/06/2002,4109.370117,0.020759771
12/06/2002,4004.76001,-0.025786105
13/06/2002,3957.330078,-0.011914081
14/06/2002,3843.070068,-0.029298031
17/06/2002,4010.360107,0.042609495
18/06/2002,4004.929932,-0.001354954
19/06/2002,3935.580078,-0.017467799
20/06/2002,3832.070068,-0.026653141
21/06/2002,3799.530029,-0.008527762
24/06/2002,3669.23999,-0.034892829
25/06/2002,3766.399902,0.026135059
26/06/2002,3701.129883,-0.017481465
27/06/2002,3742.780029,0.011190512
28/06/2002,3897.98999,0.040632375
01/07/2002,3897.370117,-0.000159036
02/07/2002,3735.659912,-0.04237751
03/07/2002,3623.330078,-0.030530972
04/07/2002,3697.129883,0.020163297
05/07/2002,3863.280029,0.04395976
08/07/2002,3858.350098,-0.001276915
09/07/2002,3819.01001,-0.010248427
10/07/2002,3656.379883,-0.043517674
11/07/2002,3512.100098,-0.040259378
12/07/2002,3513.340088,0.000353
15/07/2002,3323.73999,-0.055476525
16/07/2002,3317.810059,-0.001785708
17/07/2002,3440.879883,0.036422274
18/07/2002,3513.709961,0.02094523
19/07/2002,3324.040039,-0.055491526
22/07/2002,3149.689941,-0.053876906
23/07/2002,3070.159912,-0.025574368
24/07/2002,3023.689941,-0.015251728
25/07/2002,3149.719971,0.04083563
26/07/2002,3172.560059,0.007225301
29/07/2002,3395.830078,0.06800938
30/07/2002,3379.850098,-0.004716873
31/07/2002,3415.379883,0.010457368
01/08/2002,3240.709961,-0.052496297
02/08/2002,3245.370117,0.001436972
05/08/2002,3115.379883,-0.040878304
06/08/2002,3284.790039,0.052951637
07/08/2002,3270.51001,-0.004356796
08/08/2002,3388.449951,0.035426636
09/08/2002,3447.939941,0.017404359
12/08/2002,3364.439941,-0.024515421
13/08/2002,3390.22998,0.007636247
14/08/2002,3240.810059,-0.045074443
15/08/2002,3375.01001,0.040574974
16/08/2002,3374.090088,-0.000272606
19/08/2002,3493.01001,0.034638147
20/08/2002,3440.620117,-0.01511211
21/08/2002,3485.209961,0.012876568
22/08/2002,3592.600098,0.030347912
23/08/2002,3526.090088,-0.018686568
26/08/2002,3471.280029,-0.015666223
27/08/2002,3570.5,0.028182232
28/08/2002,3419.73999,-0.04314112
29/08/2002,3331.77002,-0.026060822
30/08/2002,3366.209961,0.010283771
02/09/2002,3272.76001,-0.028153802
03/09/2002,3126.600098,-0.045687485
04/09/2002,3168.699951,0.01337521
05/09/2002,3139.389893,-0.009292914
06/09/2002,3246.669922,0.033601352
09/09/2002,3199.820068,-0.014535252
10/09/2002,3299.639893,0.030718759
11/09/2002,3397.02002,0.029085243
12/09/2002,3241.840088,-0.046757486
13/09/2002,3156.169922,-0.026781855
16/09/2002,3141.949951,-0.004515632
17/09/2002,3112.830078,-0.009311305
18/09/2002,3000.97998,-0.03659341
19/09/2002,2927.179932,-0.024899417
20/09/2002,2890.820068,-0.012499256
23/09/2002,2794.310059,-0.033954995
24/09/2002,2742.810059,-0.018602264
25/09/2002,2785.379883,0.015401304
26/09/2002,2961.459961,0.06129811
27/09/2002,2950.52002,-0.003700944
30/09/2002,2777.449951,-0.06044821
01/10/2002,2828.560059,0.018234546
02/10/2002,2940.840088,0.038927516
03/10/2002,2861.040039,-0.027510076
04/10/2002,2765.899902,-0.033819165
07/10/2002,2733.560059,-0.011761234
08/10/2002,2694.22998,-0.014492368
09/10/2002,2656.449951,-0.014121815
10/10/2002,2758.530029,0.037707313
11/10/2002,2902.27002,0.050795256
14/10/2002,2885.27002,-0.005874706
15/10/2002,3086.030029,0.067266995
16/10/2002,3067.699951,-0.005957405
17/10/2002,3183.080078,0.036921227
18/10/2002,3156.98999,-0.008230267
21/10/2002,3156.929932,-1.90E-05
22/10/2002,3121.01001,-0.011443344
23/10/2002,2992.22998,-0.042137748
24/10/2002,3075.129883,0.027328216
25/10/2002,3056.879883,-0.005952389
28/10/2002,3120.850098,0.020710682
29/10/2002,2965.110107,-0.051191264
30/10/2002,3084.219971,0.039384612
31/10/2002,3150.040039,0.021116384
01/11/2002,3109.51001,-0.012950003
04/11/2002,3218.669922,0.034503046
05/11/2002,3247.389893,0.008883357
06/11/2002,3212.860107,-0.010690024
07/11/2002,3111.719971,-0.031985921
08/11/2002,3058.179932,-0.017355673
11/11/2002,3053.699951,-0.001465991
12/11/2002,3064.639893,0.003576118
13/11/2002,3034.810059,-0.009781233
14/11/2002,3148.600098,0.036809102
15/11/2002,3162.389893,0.004370096
18/11/2002,3208.469971,0.014466142
19/11/2002,3177.22998,-0.009784437
20/11/2002,3153.5,-0.007496795
21/11/2002,3290.169922,0.042426264
22/11/2002,3305.780029,0.004733249
25/11/2002,3295.679932,-0.003059961
26/11/2002,3215.189941,-0.024726064
27/11/2002,3313.76001,0.030197064
28/11/2002,3329.98999,0.004885799
29/11/2002,3326.649902,-0.001003536
02/12/2002,3298.76001,-0.008419119
03/12/2002,3222.26001,-0.023463663
04/12/2002,3199.840088,-0.006982144
05/12/2002,3158.040039,-0.013149242
06/12/2002,3185.77002,0.00874243
09/12/2002,3115.629883,-0.022262683
10/12/2002,3142.75,0.008666871
11/12/2002,3190.090088,0.014950944
12/12/2002,3137.429932,-0.016645185
13/12/2002,3076.850098,-0.019497594
16/12/2002,3173.850098,0.031039015
17/12/2002,3138.610107,-0.011165332
18/12/2002,3077.389893,-0.019698261
19/12/2002,3054.209961,-0.007560846
20/12/2002,3082.850098,0.009333572
23/12/2002,3087.620117,0.00154608
24/12/2002,3081.280029,-0.002055501
27/12/2002,3011.830078,-0.022797211
30/12/2002,3025.139893,0.004409443
31/12/2002,3063.909912,0.012734513
02/01/2003,3195.02002,0.041901504
03/01/2003,3187.879883,-0.002237271
06/01/2003,3210.27002,0.00699897
07/01/2003,3160.98999,-0.015469785
08/01/2003,3094.090088,-0.021391398
09/01/2003,3152.290039,0.018635317
10/01/2003,3160.129883,0.002483944
13/01/2003,3169.820068,0.003061697
14/01/2003,3174.030029,0.001327258
15/01/2003,3134.659912,-0.012481396
16/01/2003,3142.590088,0.002526641
17/01/2003,3056.929932,-0.027636207
20/01/2003,3020.070068,-0.012131089
21/01/2003,2992.389893,-0.009207669
22/01/2003,2931.379883,-0.020599101
23/01/2003,2917.969971,-0.004585103
24/01/2003,2898.600098,-0.006660263
27/01/2003,2795.780029,-0.036116748
28/01/2003,2800.070068,0.001533293
29/01/2003,2840.050049,0.014177234
30/01/2003,2914.129883,0.025749604
31/01/2003,2937.879883,0.008116914
03/02/2003,2957.790039,0.006754188
04/02/2003,2863.5,-0.032397728
05/02/2003,2884.620117,0.007348563
06/02/2003,2836.179932,-0.016935164
07/02/2003,2796.659912,-0.014032236
10/02/2003,2772.26001,-0.008762941
11/02/2003,2841.840088,0.024788885
12/02/2003,2770.620117,-0.025380596
13/02/2003,2758.649902,-0.00432977
14/02/2003,2827.75,0.024739948
17/02/2003,2882.120117,0.019044833
18/02/2003,2938.629883,0.019417271
19/02/2003,2859.189941,-0.027405099
20/02/2003,2804.48999,-0.019316647
21/02/2003,2829.830078,0.008994966
24/02/2003,2785.610107,-0.015749748
25/02/2003,2683.370117,-0.037393408
26/02/2003,2658.570068,-0.009285101
27/02/2003,2715.800049,0.021298177
28/02/2003,2754.070068,0.013993255
03/03/2003,2762.25,0.002965723
04/03/2003,2676.340088,-0.031595343
05/03/2003,2655.070068,-0.007979177
06/03/2003,2634.530029,-0.007766236
07/03/2003,2574.909912,-0.022890261
10/03/2003,2513.610107,-0.024094538
11/03/2003,2493.419922,-0.008064779
12/03/2003,2403.040039,-0.036920612
13/03/2003,2554.709961,0.06120408
14/03/2003,2740.01001,0.070022875
17/03/2003,2831.72998,0.032926252
18/03/2003,2794.889893,-0.013095114
19/03/2003,2837.679932,0.015194081
20/03/2003,2794.830078,-0.015215483
21/03/2003,2890.679932,0.033720435
24/03/2003,2726.850098,-0.058344612
25/03/2003,2795.790039,0.024967596
26/03/2003,2787.560059,-0.002948046
27/03/2003,2722.840088,-0.023491197
28/03/2003,2733,0.003724421
31/03/2003,2618.459961,-0.042813563
01/04/2003,2635.040039,0.006312033
02/04/2003,2743.879883,0.040474557
03/04/2003,2788.689941,0.016198996
04/04/2003,2837.959961,0.01751354
07/04/2003,2935.679932,0.033853619
08/04/2003,2893.51001,-0.014468788
09/04/2003,2888.030029,-0.001895682
10/04/2003,2808.580078,-0.027895574
11/04/2003,2838.139893,0.010469825
14/04/2003,2874.97998,0.012896841
15/04/2003,2921.52002,0.016058325
16/04/2003,2895.159912,-0.009063689
17/04/2003,2898.610107,0.001191002
22/04/2003,2914.600098,0.005501274
23/04/2003,2962.669922,0.01635824
24/04/2003,2903.040039,-0.020332385
25/04/2003,2866.73999,-0.012582985
28/04/2003,2949.570068,0.028483928
29/04/2003,2940.800049,-0.00297775
30/04/2003,2953.669922,0.004366769
02/05/2003,2963.120117,0.003194368
05/05/2003,2996.219971,0.011108678
06/05/2003,3057.560059,0.020265747
07/05/2003,3023.959961,-0.011050014
08/05/2003,2939.169922,-0.028440016
09/05/2003,2967.889893,0.009724024
12/05/2003,2962.629883,-0.001773879
13/05/2003,2963.629883,0.000337481
14/05/2003,2961.830078,-0.000607482
15/05/2003,2995.97998,0.011464037
16/05/2003,2994.870117,-0.000370519
19/05/2003,2867.290039,-0.043533518
20/05/2003,2877.26001,0.003471109
21/05/2003,2881.199951,0.001368401
22/05/2003,2903.27002,0.007630838
23/05/2003,2897.159912,-0.002106778
26/05/2003,2885.52002,-0.004025783
27/05/2003,2891.469971,0.00205988
28/05/2003,2949.610107,0.019907981
29/05/2003,2969.179932,0.006612803
30/05/2003,2991.75,0.007572703
02/06/2003,3048.320068,0.018732141
03/06/2003,3039.409912,-0.002927253
04/06/2003,3063.850098,0.008008938
05/06/2003,3034.070068,-0.009767352
06/06/2003,3093.209961,0.019304399
09/06/2003,3055.22998,-0.012354504
10/06/2003,3083.850098,0.009323978
11/06/2003,3121.899902,0.012262911
12/06/2003,3152.159912,0.009646145
13/06/2003,3108.939941,-0.013806091
16/06/2003,3174.48999,0.020865173
17/06/2003,3200.75,0.008238171
18/06/2003,3213.929932,0.004109309
19/06/2003,3164.909912,-0.015369875
20/06/2003,3190.110107,0.007930841
23/06/2003,3119.23999,-0.022466053
24/06/2003,3103.340088,-0.0051104
25/06/2003,3108.699951,0.001725637
26/06/2003,3103.459961,-0.001687011
27/06/2003,3109.02002,0.001789965
30/06/2003,3084.100098,-0.008047658
01/07/2003,3013,-0.023323652
02/07/2003,3079.070068,0.021691365
03/07/2003,3092.090088,0.004219641
04/07/2003,3072.399902,-0.006388283
07/07/2003,3182.189941,0.035110637
08/07/2003,3177.969971,-0.001327002
09/07/2003,3139.929932,-0.012042134
10/07/2003,3098.280029,-0.013353357
11/07/2003,3138.27002,0.012824571
14/07/2003,3190.22998,0.016421309
15/07/2003,3179.330078,-0.003422501
16/07/2003,3150.719971,-0.009039518
17/07/2003,3129.370117,-0.006799245
18/07/2003,3129.209961,-5.12E-05
21/07/2003,3081.060059,-0.015506851
22/07/2003,3092.620117,0.003744953
23/07/2003,3089.409912,-0.00103856
24/07/2003,3156.860107,0.021597791
25/07/2003,3109.320068,-0.015173822
28/07/2003,3164.929932,0.017726842
29/07/2003,3142.389893,-0.007147294
30/07/2003,3172.51001,0.009539453
31/07/2003,3210.27002,0.011831976
01/08/2003,3169.629883,-0.012740227
04/08/2003,3142,-0.008755285
05/08/2003,3187.610107,0.014411914
06/08/2003,3126.149902,-0.019469269
07/08/2003,3130.560059,0.001409737
08/08/2003,3165.48999,0.011095938
11/08/2003,3188.320068,0.007186295
12/08/2003,3208.22998,0.006225223
13/08/2003,3208.060059,-5.30E-05
14/08/2003,3261.699951,0.016582106
15/08/2003,3279.209961,0.005354011
18/08/2003,3301.080078,0.006647184
19/08/2003,3310.699951,0.002909921
20/08/2003,3280.340088,-0.00921253
21/08/2003,3306.419922,0.007918907
22/08/2003,3328.98999,0.006802942
25/08/2003,3291.360107,-0.011368066
26/08/2003,3256.689941,-0.010589562
27/08/2003,3280.02002,0.007138202
28/08/2003,3322.949951,0.013003402
29/08/2003,3311.419922,-0.003475851
01/09/2003,3358.52002,0.01412333
02/09/2003,3363.929932,0.001609506
03/09/2003,3422.780029,0.017343182
04/09/2003,3410.689941,-0.003538495
05/09/2003,3392.75,-0.005273798
08/09/2003,3409.719971,0.004989366
09/09/2003,3375.26001,-0.010157807
10/09/2003,3328.709961,-0.013887531
11/09/2003,3348.25,0.005852991
12/09/2003,3322.560059,-0.007702234
15/09/2003,3338.360107,0.004744113
16/09/2003,3386.409912,0.014290637
17/09/2003,3393.929932,0.002218185
18/09/2003,3415.01001,0.006191902
19/09/2003,3373.639893,-0.012188176
22/09/2003,3282.949951,-0.027249855
23/09/2003,3266.040039,-0.00516414
24/09/2003,3263.780029,-0.000692212
25/09/2003,3230.540039,-0.010236724
26/09/2003,3216.76001,-0.004274673
29/09/2003,3188.709961,-0.008758211
30/09/2003,3134.98999,-0.016990453
01/10/2003,3191.01001,0.017711503
02/10/2003,3192.939941,0.00060462
03/10/2003,3296.360107,0.031876758
06/10/2003,3281.360107,-0.004560859
07/10/2003,3254.75,-0.008142536
08/10/2003,3248.610107,-0.001888222
09/10/2003,3324.98999,0.023239418
10/10/2003,3306.120117,-0.005691332
13/10/2003,3360.340088,0.016266854
14/10/2003,3344.899902,-0.004605417
15/10/2003,3374.97998,0.008952624
16/10/2003,3357.48999,-0.005195724
17/10/2003,3353.719971,-0.001123499
20/10/2003,3358.800049,0.001513613
21/10/2003,3363.300049,0.001338867
22/10/2003,3302.699951,-0.018182348
23/10/2003,3264.290039,-0.011698008
24/10/2003,3266.27002,0.000606374
27/10/2003,3306.590088,0.012268806
28/10/2003,3352.149902,0.013684428
29/10/2003,3366.949951,0.004405374
30/10/2003,3387.360107,0.006043613
31/10/2003,3373.199951,-0.004189054
03/11/2003,3439.070068,0.019339272
04/11/2003,3424.810059,-0.004155093
05/11/2003,3393.25,-0.009257849
06/11/2003,3412.179932,0.005563199
07/11/2003,3453.129883,0.011929669
10/11/2003,3425.189941,-0.008124105
11/11/2003,3406.050049,-0.005603651
12/11/2003,3411.050049,0.0014669
13/11/2003,3412.550049,0.000439651
14/11/2003,3448.600098,0.010508553
17/11/2003,3359.300049,-0.026235746
18/11/2003,3352.919922,-0.001901049
19/11/2003,3343.379883,-0.002849348
20/11/2003,3324.389893,-0.00569607
21/11/2003,3366.120117,0.012474614
24/11/2003,3412.050049,0.013552517
25/11/2003,3418.149902,0.001786142
26/11/2003,3415.189941,-0.000866329
27/11/2003,3431.659912,0.004810972
28/11/2003,3424.790039,-0.002003916
01/12/2003,3490.26001,0.018936067
02/12/2003,3471.860107,-0.00528573
03/12/2003,3501.929932,0.008623721
04/12/2003,3496.550049,-0.001537444
05/12/2003,3457.139893,-0.011335155
08/12/2003,3434.909912,-0.006450928
09/12/2003,3456.120117,0.006155908
10/12/2003,3438.850098,-0.005009465
11/12/2003,3467.899902,0.008412054
12/12/2003,3470.600098,0.000778323
